Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.4.Raumlufttemperatur [C]
4746	40.82	38.239	36.07	35.264
4747	40.82	38.239	35.1135	35.114
4748	40.82	38.239	35.064	35.064
4749	40.82	38.239	35.0145	35.0145
4750	40.82	38.239	34.965	34.9655
4751	40.82	38.239	34.9155	34.9165
4752	40.82	38.239	34.8665	34.8675
4753	40.82	38.239	34.818	34.8185
4754	40.82	38.239	34.7695	34.7695
4755	40.82	38.239	34.721	34.721
4756	40.82	38.239	34.6725	34.673
4757	40.82	38.239	34.624	34.6245
4758	40.82	38.239	35.5015	34.695
4759	40.82	38.239	37.6185	34.941
4760	40.82	38.239	39.7775	35.2295
4761	40.82	38.239	40.758	35.4035
4762	40.82	38.239	40.832	35.477
4763	40.82	38.239	40.3135	35.4745
4764	40.82	38.239	39.7825	35.46
4765	40.82	38.239	40.424	35.5855
4766	40.82	38.239	41.0775	35.7225
4767	40.82	38.239	41.15	35.7955
4768	40.82	38.239	40.2975	35.7495
4769	40.82	38.239	38.2055	35.528
4770	40.82	38.239	36.07	35.264
4771	40.82	38.239	35.1135	35.114
4772	40.82	38.239	35.064	35.064
4773	40.82	38.239	35.0145	35.0145
4774	40.82	38.239	34.965	34.9655
4775	40.82	38.239	34.9155	34.9165
4776	40.82	38.239	34.8665	34.8675
4777	40.82	38.239	34.818	34.8185
4778	40.82	38.239	34.7695	34.7695
4779	40.82	38.239	34.721	34.721
4780	40.82	38.239	34.6725	34.673
4781	40.82	38.239	34.624	34.6245
4782	40.82	38.239	35.5015	34.695
4783	40.82	38.239	37.6185	34.941
4784	40.82	38.239	39.7775	35.2295
4785	40.82	38.239	40.758	35.4035
4786	40.82	38.239	40.832	35.477
4787	40.82	38.239	40.3135	35.4745
4788	40.82	38.239	39.7825	35.46
4789	40.82	38.239	40.424	35.5855
4790	40.82	38.239	41.0775	35.7225
4791	40.82	38.239	41.15	35.7955
4792	40.82	38.239	40.2975	35.7495
4793	40.82	38.239	38.2055	35.528
4794	40.82	38.239	36.07	35.264
4795	40.82	38.239	35.1135	35.114
4796	40.82	38.239	35.064	35.064
4797	40.82	38.239	35.0145	35.0145
4798	40.82	38.239	34.965	34.9655
4799	40.82	38.239	34.9155	34.9165
4800	40.82	38.239	34.8665	34.8675
4801	40.82	38.239	34.818	34.8185
4802	40.82	38.239	34.7695	34.7695
4803	40.82	38.239	34.721	34.721
4804	40.82	38.239	34.6725	34.673
4805	40.82	38.239	34.624	34.6245
4806	40.82	38.239	35.5015	34.695
4807	40.82	38.239	37.6185	34.941
4808	40.82	38.239	39.7775	35.2295
4809	40.82	38.239	40.758	35.4035
4810	40.82	38.239	40.832	35.477
4811	40.82	38.239	40.3135	35.4745
4812	40.82	38.239	39.7825	35.46
4813	40.82	38.239	40.424	35.5855
4814	40.82	38.239	41.0775	35.7225
4815	40.82	38.239	41.15	35.7955
4816	40.82	38.239	40.2975	35.7495
4817	40.82	38.239	38.2055	35.528
4818	40.82	38.239	36.07	35.264
4819	40.82	38.239	35.1135	35.114
4820	40.82	38.239	35.064	35.064
4821	40.82	38.239	35.0145	35.0145
4822	40.82	38.239	34.965	34.9655
4823	40.82	38.239	34.9155	34.9165
4824	40.82	38.239	34.8665	34.8675
4825	40.82	38.239	34.818	34.8185
4826	40.82	38.239	34.7695	34.7695
4827	40.82	38.239	34.721	34.721
4828	40.82	38.239	34.6725	34.673
4829	40.82	38.239	34.624	34.6245
4830	40.82	38.239	35.5015	34.695
4831	40.82	38.239	37.6185	34.941
4832	40.82	38.239	39.7775	35.2295
4833	40.82	38.239	40.758	35.4035
4834	40.82	38.239	40.832	35.477
4835	40.82	38.239	40.3135	35.4745
4836	40.82	38.239	39.7825	35.46
4837	40.82	38.239	40.424	35.5855
4838	40.82	38.239	41.0775	35.7225
4839	40.82	38.239	41.15	35.7955
4840	40.82	38.239	40.2975	35.7495
4841	40.82	38.239	38.2055	35.528
4842	40.82	38.239	36.07	35.264
4843	40.82	38.239	35.1135	35.114
4844	40.82	38.239	35.064	35.064
4845	40.82	38.239	35.0145	35.0145
4846	40.82	38.239	34.965	34.9655
4847	40.82	38.239	34.9155	34.9165
4848	40.82	38.239	34.8665	34.8675
4849	40.82	38.239	34.818	34.8185
4850	40.82	38.239	34.7695	34.7695
4851	40.82	38.239	34.721	34.721
4852	40.82	38.239	34.6725	34.673
4853	40.82	38.239	34.624	34.6245
4854	40.82	38.239	35.5015	34.695
4855	40.82	38.239	37.6185	34.941
4856	40.82	38.239	39.7775	35.2295
4857	40.82	38.239	40.758	35.4035
4858	40.82	38.239	40.832	35.477
4859	40.82	38.239	40.3135	35.4745
4860	40.82	38.239	39.7825	35.46
4861	40.82	38.239	40.424	35.5855
4862	40.82	38.239	41.0775	35.7225
4863	40.82	38.239	41.15	35.7955
4864	40.82	38.239	40.2975	35.7495
4865	40.82	38.239	38.2055	35.528
4866	40.82	38.239	36.07	35.264
4867	40.82	38.239	35.1135	35.114
4868	40.82	38.239	35.064	35.064
4869	40.82	38.239	35.0145	35.0145
4870	40.82	38.239	34.965	34.9655
4871	40.82	38.239	34.9155	34.9165
4872	40.82	38.239	34.8665	34.8675
4873	40.82	38.239	34.818	34.8185
4874	40.82	38.239	34.7695	34.7695
4875	40.82	38.239	34.721	34.721
4876	40.82	38.239	34.6725	34.673
4877	40.82	38.239	34.624	34.6245
4878	40.82	38.239	35.5015	34.695
4879	40.82	38.239	37.6185	34.941
4880	40.82	38.239	39.7775	35.2295
4881	40.82	38.239	40.758	35.4035
4882	40.82	38.239	40.832	35.477
4883	40.82	38.239	40.3135	35.4745
4884	40.82	38.239	39.7825	35.46
4885	40.82	38.239	40.424	35.586
4886	40.82	38.239	41.0775	35.723
4887	40.82	38.239	41.15	35.7955
4888	40.82	38.239	40.2975	35.7495
4889	40.82	38.239	38.2055	35.528
4890	40.82	38.239	36.07	35.264
4891	40.82	38.239	35.1135	35.114
4892	40.82	38.239	35.064	35.064
4893	40.82	38.239	35.0145	35.0145
4894	40.82	38.239	34.965	34.9655
4895	40.82	38.239	34.9155	34.9165
4896	40.82	38.239	34.8665	34.8675
4897	40.82	38.239	34.818	34.8185
4898	40.82	38.239	34.7695	34.7695
4899	40.82	38.239	34.721	34.721
4900	40.82	38.239	34.6725	34.673
4901	40.82	38.239	34.624	34.6245
4902	40.82	38.239	35.5015	34.695
4903	40.82	38.239	37.6185	34.941
4904	40.82	38.239	39.7775	35.2295
4905	40.82	38.239	40.758	35.4035
4906	40.82	38.239	40.832	35.477
4907	40.82	38.239	40.3135	35.4745
4908	40.82	38.239	39.7825	35.46
4909	40.82	38.239	40.424	35.586
4910	40.82	38.239	41.0775	35.723
4911	40.82	38.239	41.15	35.7955
4912	40.82	38.239	40.2975	35.7495
4913	40.82	38.239	38.2055	35.528
4914	40.82	38.239	36.07	35.264
4915	40.82	38.239	35.1135	35.114
4916	40.82	38.239	35.064	35.064
4917	40.82	38.239	35.0145	35.0145
4918	40.82	38.239	34.965	34.9655
4919	40.82	38.239	34.9155	34.9165
4920	40.82	38.239	34.8665	34.8675
4921	40.82	38.239	34.818	34.8185
4922	40.82	38.239	34.7695	34.7695
4923	40.82	38.239	34.721	34.721
4924	40.82	38.239	34.6725	34.673
4925	40.82	38.239	34.624	34.6245
4926	40.82	38.239	35.5015	34.695
4927	40.82	38.239	37.6185	34.941
4928	40.82	38.239	39.7775	35.2295
4929	40.82	38.239	40.758	35.4035
4930	40.82	38.239	40.832	35.477
4931	40.82	38.239	40.3135	35.4745
4932	40.82	38.239	39.7825	35.46
4933	40.82	38.239	40.424	35.586
4934	40.82	38.239	41.0775	35.723
4935	40.82	38.239	41.15	35.7955
4936	40.82	38.239	40.2975	35.7495
4937	40.82	38.239	38.2055	35.528
4938	40.82	38.239	36.07	35.264
4939	40.82	38.239	35.1135	35.114
4940	40.82	38.239	35.064	35.064
4941	40.82	38.239	35.0145	35.0145
4942	40.82	38.239	34.965	34.9655
4943	40.82	38.239	34.9155	34.9165
4944	40.82	38.239	34.8665	34.8675
4945	40.82	38.239	34.818	34.8185
4946	40.82	38.239	34.7695	34.7695
4947	40.82	38.239	34.721	34.721
4948	40.82	38.239	34.6725	34.673
4949	40.82	38.239	34.624	34.6245
4950	40.82	38.239	35.5015	34.695
4951	40.82	38.239	37.6185	34.941
4952	40.82	38.239	39.7775	35.2295
4953	40.82	38.239	40.758	35.4035
4954	40.82	38.239	40.832	35.477
4955	40.82	38.239	40.3135	35.4745
4956	40.82	38.239	39.7825	35.46
4957	40.82	38.239	40.424	35.586
4958	40.82	38.239	41.0775	35.723
4959	40.82	38.239	41.15	35.7955
4960	40.82	38.239	40.2975	35.7495
4961	40.82	38.239	38.2055	35.528
4962	40.82	38.239	36.07	35.264
4963	40.82	38.239	35.1135	35.114
4964	40.82	38.239	35.064	35.064
4965	40.82	38.239	35.0145	35.0145
4966	40.82	38.239	34.965	34.9655
4967	40.82	38.239	34.9155	34.9165
4968	40.82	38.239	34.8665	34.8675
4969	40.82	38.239	34.818	34.8185
4970	40.82	38.239	34.7695	34.7695
4971	40.82	38.239	34.721	34.721
4972	40.82	38.239	34.6725	34.673
4973	40.82	38.239	34.624	34.6245
4974	40.82	38.239	35.5015	34.695
4975	40.82	38.239	37.6185	34.941
4976	40.82	38.239	39.7775	35.2295
4977	40.82	38.239	40.758	35.4035
4978	40.82	38.239	40.832	35.477
4979	40.82	38.239	40.3135	35.4745
4980	40.82	38.239	39.7825	35.46
4981	40.82	38.239	40.424	35.586
4982	40.82	38.239	41.0775	35.723
4983	40.82	38.239	41.15	35.7955
4984	40.82	38.239	40.2975	35.7495
4985	40.82	38.239	38.2055	35.528
4986	40.82	38.239	36.07	35.264
4987	40.82	38.239	35.1135	35.114
4988	40.82	38.239	35.064	35.064
4989	40.82	38.239	35.0145	35.0145
4990	40.82	38.239	34.965	34.9655
4991	40.82	38.239	34.9155	34.9165
4992	40.82	38.239	34.8665	34.8675
4993	40.82	38.239	34.818	34.8185
4994	40.82	38.239	34.7695	34.7695
4995	40.82	38.239	34.721	34.721
4996	40.82	38.239	34.6725	34.673
4997	40.82	38.239	34.624	34.6245
4998	40.82	38.239	35.5015	34.695
4999	40.82	38.239	37.6185	34.941
5000	40.82	38.239	39.7775	35.2295
5001	40.82	38.239	40.758	35.4035
5002	40.82	38.239	40.832	35.477
5003	40.82	38.239	40.3135	35.4745
5004	40.82	38.239	39.7825	35.46
5005	40.82	38.239	40.424	35.586
5006	40.82	38.239	41.0775	35.723
5007	40.82	38.239	41.15	35.7955
5008	40.82	38.239	40.2975	35.7495
5009	40.82	38.239	38.2055	35.528
5010	40.82	38.239	36.07	35.264
5011	40.82	38.239	35.1135	35.114
5012	40.82	38.239	35.064	35.064
5013	40.82	38.239	35.0145	35.0145
5014	40.82	38.239	34.965	34.9655
5015	40.82	38.239	34.9155	34.9165
5016	40.82	38.239	34.8665	34.8675
5017	40.82	38.239	34.818	34.8185
5018	40.82	38.239	34.7695	34.7695
5019	40.82	38.239	34.721	34.721
5020	40.82	38.239	34.6725	34.673
5021	40.82	38.239	34.624	34.6245
5022	40.82	38.239	35.5015	34.695
5023	40.82	38.239	37.6185	34.941
5024	40.82	38.239	39.7775	35.2295
5025	40.82	38.239	40.758	35.4035
5026	40.82	38.239	40.832	35.477
5027	40.82	38.239	40.3135	35.4745
5028	40.82	38.239	39.7825	35.46
5029	40.82	38.239	40.424	35.586
5030	40.82	38.239	41.0775	35.723
5031	40.82	38.239	41.15	35.7955
5032	40.82	38.239	40.2975	35.7495
5033	40.82	38.239	38.2055	35.528
5034	40.82	38.239	36.07	35.264
5035	40.82	38.239	35.1135	35.114
5036	40.82	38.239	35.064	35.064
5037	40.82	38.239	35.0145	35.0145
5038	40.82	38.239	34.965	34.9655
5039	40.82	38.239	34.9155	34.9165
5040	40.82	38.239	34.8665	34.8675
5041	40.82	38.239	34.818	34.8185
5042	40.82	38.239	34.7695	34.7695
5043	40.82	38.239	34.721	34.721
5044	40.82	38.239	34.6725	34.673
5045	40.82	38.239	34.624	34.6245
5046	40.82	38.239	35.5015	34.695
5047	40.82	38.239	37.6185	34.941
5048	40.82	38.239	39.7775	35.2295
5049	40.82	38.239	40.758	35.4035
5050	40.82	38.239	40.832	35.477
5051	40.82	38.239	40.3135	35.4745
5052	40.82	38.239	39.7825	35.46
5053	40.82	38.239	40.424	35.586
5054	40.82	38.239	41.0775	35.723
5055	40.82	38.239	41.15	35.7955
5056	40.82	38.239	40.2975	35.7495
5057	40.82	38.239	38.2055	35.528
5058	40.82	38.239	36.07	35.264
5059	40.82	38.239	35.1135	35.114
5060	40.82	38.239	35.064	35.064
5061	40.82	38.239	35.0145	35.0145
5062	40.82	38.239	34.965	34.9655
5063	40.82	38.239	34.9155	34.9165
5064	40.82	38.239	34.8665	34.8675
5065	40.82	38.239	34.818	34.8185
5066	40.82	38.239	34.7695	34.7695
5067	40.82	38.239	34.721	34.721
5068	40.82	38.239	34.6725	34.673
5069	40.82	38.239	34.624	34.6245
5070	40.82	38.239	35.5015	34.695
5071	40.82	38.239	37.6185	34.941
5072	40.82	38.239	39.7775	35.2295
5073	40.82	38.239	40.758	35.4035
5074	40.82	38.239	40.832	35.477
5075	40.82	38.239	40.3135	35.4745
5076	40.82	38.239	39.7825	35.46
5077	40.82	38.239	40.424	35.586
5078	40.82	38.239	41.0775	35.723
5079	40.82	38.239	41.15	35.7955
5080	40.82	38.239	40.2975	35.7495
5081	40.82	38.239	38.2055	35.528
5082	40.82	38.239	36.07	35.264
5083	40.82	38.239	35.1135	35.114
5084	40.82	38.239	35.064	35.064
5085	40.82	38.239	35.0145	35.0145
5086	40.82	38.239	34.965	34.9655
5087	40.82	38.239	34.9155	34.9165
5088	40.82	38.239	34.8665	34.8675
5089	40.82	38.239	34.818	34.8185
5090	40.82	38.239	34.7695	34.7695
5091	40.82	38.239	34.721	34.721
5092	40.82	38.239	34.6725	34.673
5093	40.82	38.239	34.624	34.6245
5094	40.82	38.239	35.5015	34.695
5095	40.82	38.239	37.6185	34.941
5096	40.82	38.239	39.7775	35.2295
5097	40.82	38.239	40.758	35.4035
5098	40.82	38.239	40.832	35.477
5099	40.82	38.239	40.3135	35.4745
5100	40.82	38.239	39.7825	35.46
5101	40.82	38.239	40.424	35.586
5102	40.82	38.239	41.0775	35.723
5103	40.82	38.239	41.15	35.7955
5104	40.82	38.239	40.2975	35.7495
5105	40.82	38.239	38.2055	35.528
5106	40.82	38.239	36.07	35.264
5107	40.82	38.239	35.1135	35.114
5108	40.82	38.239	35.064	35.064
5109	40.82	38.239	35.0145	35.0145
5110	40.82	38.239	34.965	34.9655
5111	40.82	38.239	34.9155	34.9165
5112	40.82	38.239	34.8665	34.8675
5113	40.82	38.239	34.818	34.8185
5114	40.82	38.239	34.7695	34.7695
5115	40.82	38.239	34.721	34.721
5116	40.82	38.239	34.6725	34.673
5117	40.82	38.239	34.624	34.6245
5118	40.82	38.239	35.5015	34.695
5119	40.82	38.239	37.6185	34.941
5120	40.82	38.239	39.7775	35.2295
5121	40.82	38.239	40.758	35.4035
5122	40.82	38.239	40.832	35.477
5123	40.82	38.239	40.3135	35.4745
5124	40.82	38.239	39.7825	35.46
5125	40.82	38.239	40.424	35.586
5126	40.82	38.239	41.0775	35.723
5127	40.82	38.239	41.15	35.7955
5128	40.82	38.239	40.2975	35.7495
5129	40.82	38.239	38.2055	35.528
5130	40.82	38.239	36.07	35.264
5131	40.82	38.239	35.1135	35.114
5132	40.82	38.239	35.064	35.064
5133	40.82	38.239	35.0145	35.0145
5134	40.82	38.239	34.965	34.9655
5135	40.82	38.239	34.9155	34.9165
5136	40.82	38.239	34.8665	34.8675
5137	40.82	38.239	34.818	34.8185
5138	40.82	38.239	34.7695	34.7695
5139	40.82	38.239	34.721	34.721
5140	40.82	38.239	34.6725	34.673
5141	40.82	38.239	34.624	34.6245
5142	40.82	38.239	35.5015	34.695
5143	40.82	38.239	37.6185	34.941
5144	40.82	38.239	39.7775	35.2295
5145	40.82	38.239	40.758	35.4035
5146	40.82	38.239	40.832	35.477
5147	40.82	38.239	40.3135	35.4745
5148	40.82	38.239	39.7825	35.46
5149	40.82	38.239	40.424	35.586
5150	40.82	38.239	41.0775	35.723
5151	40.82	38.239	41.15	35.7955
5152	40.82	38.239	40.2975	35.7495
5153	40.82	38.239	38.2055	35.528
5154	40.82	38.239	36.07	35.264
5155	40.82	38.239	35.1135	35.114
5156	40.82	38.239	35.064	35.064
5157	40.82	38.239	35.0145	35.0145
5158	40.82	38.239	34.965	34.9655
5159	40.82	38.239	34.9155	34.9165
5160	40.82	38.239	34.8665	34.8675
5161	40.82	38.239	34.818	34.8185
5162	40.82	38.239	34.7695	34.7695
5163	40.82	38.239	34.721	34.721
5164	40.82	38.239	34.6725	34.673
5165	40.82	38.239	34.624	34.6245
5166	40.82	38.239	35.5015	34.695
5167	40.82	38.239	37.6185	34.941
5168	40.82	38.239	39.7775	35.2295
5169	40.82	38.239	40.758	35.4035
5170	40.82	38.239	40.832	35.477
5171	40.82	38.239	40.3135	35.4745
5172	40.82	38.239	39.7825	35.46
5173	40.82	38.239	40.424	35.586
5174	40.82	38.239	41.0775	35.723
5175	40.82	38.239	41.15	35.7955
5176	40.82	38.239	40.2975	35.7495
5177	40.82	38.239	38.2055	35.528
5178	40.82	38.239	36.07	35.264
5179	40.82	38.239	35.1135	35.114
5180	40.82	38.239	35.064	35.064
5181	40.82	38.239	35.0145	35.0145
5182	40.82	38.239	34.965	34.9655
5183	40.82	38.239	34.9155	34.9165
5184	40.82	38.239	34.8665	34.8675
5185	40.82	38.239	34.818	34.8185
5186	40.82	38.239	34.7695	34.7695
5187	40.82	38.239	34.721	34.721
5188	40.82	38.239	34.6725	34.673
5189	40.82	38.239	34.624	34.6245
5190	40.82	38.239	35.5015	34.695
5191	40.82	38.239	37.6185	34.941
5192	40.82	38.239	39.7775	35.2295
5193	40.82	38.239	40.758	35.4035
5194	40.82	38.239	40.832	35.477
5195	40.82	38.239	40.3135	35.4745
5196	40.82	38.239	39.7825	35.46
5197	40.82	38.239	40.424	35.586
5198	40.82	38.239	41.0775	35.723
5199	40.82	38.239	41.15	35.7955
5200	40.82	38.239	40.2975	35.7495
5201	40.82	38.239	38.2055	35.528
5202	40.82	38.239	36.07	35.264
5203	40.82	38.239	35.1135	35.114
5204	40.82	38.239	35.064	35.064
5205	40.82	38.239	35.0145	35.0145
5206	40.82	38.239	34.965	34.9655
5207	40.82	38.239	34.9155	34.9165
5208	40.82	38.239	34.8665	34.8675
5209	40.82	38.239	34.818	34.8185
5210	40.82	38.239	34.7695	34.7695
5211	40.82	38.239	34.721	34.721
5212	40.82	38.239	34.6725	34.673
5213	40.82	38.239	34.624	34.6245
5214	40.82	38.239	35.5015	34.695
5215	40.82	38.239	37.6185	34.941
5216	40.82	38.239	39.7775	35.2295
5217	40.82	38.239	40.758	35.4035
5218	40.82	38.239	40.832	35.477
5219	40.82	38.239	40.3135	35.4745
5220	40.82	38.239	39.7825	35.46
5221	40.82	38.239	40.424	35.586
5222	40.82	38.239	41.0775	35.723
5223	40.82	38.239	41.15	35.7955
5224	40.82	38.239	40.2975	35.7495
5225	40.82	38.239	38.2055	35.528
5226	40.82	38.239	36.07	35.264
5227	40.82	38.239	35.1135	35.114
5228	40.82	38.239	35.064	35.064
5229	40.82	38.239	35.0145	35.0145
5230	40.82	38.239	34.965	34.9655
5231	40.82	38.239	34.9155	34.9165
5232	40.82	38.239	34.8665	34.8675
5233	40.82	38.239	34.818	34.8185
5234	40.82	38.239	34.7695	34.7695
5235	40.82	38.239	34.721	34.721
5236	40.82	38.239	34.6725	34.673
5237	40.82	38.239	34.624	34.6245
5238	40.82	38.239	35.5015	34.695
5239	40.82	38.239	37.6185	34.941
5240	40.82	38.239	39.7775	35.2295
5241	40.82	38.239	40.758	35.4035
5242	40.82	38.239	40.832	35.477
5243	40.82	38.239	40.3135	35.4745
5244	40.82	38.239	39.7825	35.46
5245	40.82	38.239	40.424	35.586
5246	40.82	38.239	41.0775	35.723
5247	40.82	38.239	41.15	35.7955
5248	40.82	38.239	40.2975	35.7495
5249	40.82	38.239	38.2055	35.528
5250	40.82	38.239	36.07	35.264
5251	40.82	38.239	35.1135	35.114
5252	40.82	38.239	35.064	35.064
5253	40.82	38.239	35.0145	35.0145
5254	40.82	38.239	34.965	34.9655
5255	40.82	38.239	34.9155	34.9165
5256	40.82	38.239	34.8665	34.8675
5257	40.82	38.239	34.818	34.8185
5258	40.82	38.239	34.7695	34.7695
5259	40.82	38.239	34.721	34.721
5260	40.82	38.239	34.6725	34.673
5261	40.82	38.239	34.624	34.6245
5262	40.82	38.239	35.5015	34.695
5263	40.82	38.239	37.6185	34.941
5264	40.82	38.239	39.7775	35.2295
5265	40.82	38.239	40.758	35.4035
5266	40.82	38.239	40.832	35.477
5267	40.82	38.239	40.3135	35.4745
5268	40.82	38.239	39.7825	35.46
5269	40.82	38.239	40.424	35.586
5270	40.82	38.239	41.0775	35.723
5271	40.82	38.239	41.15	35.7955
5272	40.82	38.239	40.2975	35.7495
5273	40.82	38.239	38.2055	35.528
5274	40.82	38.239	36.07	35.264
5275	40.82	38.239	35.1135	35.114
5276	40.82	38.239	35.064	35.064
5277	40.82	38.239	35.0145	35.0145
5278	40.82	38.239	34.965	34.9655
5279	40.82	38.239	34.9155	34.9165
5280	40.82	38.239	34.8665	34.8675
5281	40.82	38.239	34.818	34.8185
5282	40.82	38.239	34.7695	34.7695
5283	40.82	38.239	34.721	34.721
5284	40.82	38.239	34.6725	34.673
5285	40.82	38.239	34.624	34.6245
5286	40.82	38.239	35.5015	34.695
5287	40.82	38.239	37.6185	34.941
5288	40.82	38.239	39.7775	35.2295
5289	40.82	38.239	40.758	35.4035
5290	40.82	38.239	40.832	35.477
5291	40.82	38.239	40.3135	35.4745
5292	40.82	38.239	39.7825	35.46
5293	40.82	38.239	40.424	35.586
5294	40.82	38.239	41.0775	35.723
5295	40.82	38.239	41.15	35.7955
5296	40.82	38.239	40.2975	35.7495
5297	40.82	38.239	38.2055	35.528
5298	40.82	38.239	36.07	35.264
5299	40.82	38.239	35.1135	35.114
5300	40.82	38.239	35.064	35.064
5301	40.82	38.239	35.0145	35.0145
5302	40.82	38.239	34.965	34.9655
5303	40.82	38.239	34.9155	34.9165
5304	40.82	38.239	34.8665	34.8675
5305	40.82	38.239	34.818	34.8185
5306	40.82	38.239	34.7695	34.7695
5307	40.82	38.239	34.721	34.721
5308	40.82	38.239	34.6725	34.673
5309	40.82	38.239	34.624	34.6245
5310	40.82	38.239	35.5015	34.695
5311	40.82	38.239	37.6185	34.941
5312	40.82	38.239	39.7775	35.2295
5313	40.82	38.239	40.758	35.4035
5314	40.82	38.239	40.832	35.477
5315	40.82	38.239	40.3135	35.4745
5316	40.82	38.239	39.7825	35.46
5317	40.82	38.239	40.424	35.586
5318	40.82	38.239	41.0775	35.723
5319	40.82	38.239	41.15	35.7955
5320	40.82	38.239	40.2975	35.7495
5321	40.82	38.239	38.2055	35.528
5322	40.82	38.239	36.07	35.264
5323	40.82	38.239	35.1135	35.114
5324	40.82	38.239	35.064	35.064
5325	40.82	38.239	35.0145	35.0145
5326	40.82	38.239	34.965	34.9655
5327	40.82	38.239	34.9155	34.9165
5328	40.82	38.239	34.8665	34.8675
5329	40.82	38.239	34.818	34.8185
5330	40.82	38.239	34.7695	34.7695
5331	40.82	38.239	34.721	34.721
5332	40.82	38.239	34.6725	34.673
5333	40.82	38.239	34.624	34.6245
5334	40.82	38.239	35.5015	34.695
5335	40.82	38.239	37.6185	34.941
5336	40.82	38.239	39.7775	35.2295
5337	40.82	38.239	40.758	35.4035
5338	40.82	38.239	40.832	35.477
5339	40.82	38.239	40.3135	35.4745
5340	40.82	38.239	39.7825	35.46
5341	40.82	38.239	40.424	35.586
5342	40.82	38.239	41.0775	35.723
5343	40.82	38.239	41.15	35.7955
5344	40.82	38.239	40.2975	35.7495
5345	40.82	38.239	38.2055	35.528
5346	40.82	38.239	36.07	35.264
5347	40.82	38.239	35.1135	35.114
5348	40.82	38.239	35.064	35.064
5349	40.82	38.239	35.0145	35.0145
5350	40.82	38.239	34.965	34.9655
5351	40.82	38.239	34.9155	34.9165
5352	40.82	38.239	34.8665	34.8675
5353	40.82	38.239	34.818	34.8185
5354	40.82	38.239	34.7695	34.7695
5355	40.82	38.239	34.721	34.721
5356	40.82	38.239	34.6725	34.673
5357	40.82	38.239	34.624	34.6245
5358	40.82	38.239	35.5015	34.695
5359	40.82	38.239	37.6185	34.941
5360	40.82	38.239	39.7775	35.2295
5361	40.82	38.239	40.758	35.4035
5362	40.82	38.239	40.832	35.477
5363	40.82	38.239	40.3135	35.4745
5364	40.82	38.239	39.7825	35.46
5365	40.82	38.239	40.424	35.586
5366	40.82	38.239	41.0775	35.723
5367	40.82	38.239	41.15	35.7955
5368	40.82	38.239	40.2975	35.7495
5369	40.82	38.239	38.2055	35.528
5370	40.82	38.239	36.07	35.264
5371	40.82	38.239	35.1135	35.114
5372	40.82	38.239	35.064	35.064
5373	40.82	38.239	35.0145	35.0145
5374	40.82	38.239	34.965	34.9655
5375	40.82	38.239	34.9155	34.9165
5376	40.82	38.239	34.8665	34.8675
5377	40.82	38.239	34.818	34.8185
5378	40.82	38.239	34.7695	34.7695
5379	40.82	38.239	34.721	34.721
5380	40.82	38.239	34.6725	34.673
5381	40.82	38.239	34.624	34.6245
5382	40.82	38.239	35.5015	34.695
5383	40.82	38.239	37.6185	34.941
5384	40.82	38.239	39.7775	35.2295
5385	40.82	38.239	40.758	35.4035
5386	40.82	38.239	40.832	35.477
5387	40.82	38.239	40.3135	35.4745
5388	40.82	38.239	39.7825	35.46
5389	40.82	38.239	40.424	35.586
5390	40.82	38.239	41.0775	35.723
5391	40.82	38.239	41.15	35.7955
5392	40.82	38.239	40.2975	35.7495
5393	40.82	38.239	38.2055	35.528
5394	40.82	38.239	36.07	35.264
5395	40.82	38.239	35.1135	35.114
5396	40.82	38.239	35.064	35.064
5397	40.82	38.239	35.0145	35.0145
5398	40.82	38.239	34.965	34.9655
5399	40.82	38.239	34.9155	34.9165
5400	40.82	38.239	34.8665	34.8675
5401	40.82	38.239	34.818	34.8185
5402	40.82	38.239	34.7695	34.7695
5403	40.82	38.239	34.721	34.721
5404	40.82	38.239	34.6725	34.673
5405	40.82	38.239	34.624	34.6245
5406	40.82	38.239	35.5015	34.695
5407	40.82	38.239	37.6185	34.941
5408	40.82	38.239	39.7775	35.2295
5409	40.82	38.239	40.758	35.4035
